2024-05-04 21:24:38.716 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714875878716; nextExpiration=1714875878715; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:45:59.502 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877159502; nextExpiration=1714877159501; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:46:00.502 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877160502; nextExpiration=1714877160502; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:46:01.503 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877161503; nextExpiration=1714877161502; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:46:02.504 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877162504; nextExpiration=1714877162503; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:46:03.504 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877163504; nextExpiration=1714877163504; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:46:04.505 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877164505; nextExpiration=1714877164504; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:46:05.505 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877165505; nextExpiration=1714877165505; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:46:06.506 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877166506; nextExpiration=1714877166505; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:46:07.506 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877167506; nextExpiration=1714877167506; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:46:08.507 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877168507; nextExpiration=1714877168506; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:46:09.507 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877169507; nextExpiration=1714877169507; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:46:10.508 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877170508; nextExpiration=1714877170507; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:46:11.509 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877171509; nextExpiration=1714877171508; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:46:12.509 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877172509; nextExpiration=1714877172509; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:46:13.510 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877173510; nextExpiration=1714877173509; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:46:14.510 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877174510; nextExpiration=1714877174510; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:46:15.511 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877175511; nextExpiration=1714877175510; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:46:16.511 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877176511; nextExpiration=1714877176511; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:46:17.512 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877177512; nextExpiration=1714877177511; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:46:18.515 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877178514; nextExpiration=1714877178512; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:46:19.515 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877179515; nextExpiration=1714877179514; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:46:20.515 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877180515; nextExpiration=1714877180515; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:46:21.516 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877181516; nextExpiration=1714877181515; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:46:22.517 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877182517; nextExpiration=1714877182516; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:46:23.517 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877183517; nextExpiration=1714877183517; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:46:24.517 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877184517; nextExpiration=1714877184517; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:46:25.518 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877185518; nextExpiration=1714877185517; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:46:26.518 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877186518; nextExpiration=1714877186518; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:46:27.519 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877187519; nextExpiration=1714877187518; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:46:28.511 TRACE [Catalina-utility-2] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - Start expire sessions StandardManager at 1714877188511 sessioncount 0
2024-05-04 21:46:28.511 TRACE [Catalina-utility-2] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - End expire sessions StandardManager processingTime 0 expired sessions: 0
2024-05-04 21:46:28.519 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877188519; nextExpiration=1714877188519; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:46:29.519 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877189519; nextExpiration=1714877189519; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:46:30.519 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877190519; nextExpiration=1714877190519; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:46:31.520 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877191520; nextExpiration=1714877191519; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:46:32.521 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877192521; nextExpiration=1714877192520; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:46:33.521 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877193521; nextExpiration=1714877193521; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:46:34.521 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877194521; nextExpiration=1714877194521; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:46:35.522 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877195522; nextExpiration=1714877195521; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:46:36.523 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877196523; nextExpiration=1714877196522; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:46:37.524 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877197524; nextExpiration=1714877197523; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:46:38.524 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877198524; nextExpiration=1714877198524; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:46:39.525 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877199525; nextExpiration=1714877199524; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:46:40.525 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877200525; nextExpiration=1714877200525; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:46:41.526 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877201526; nextExpiration=1714877201525; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:46:42.526 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877202526; nextExpiration=1714877202526; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:46:43.527 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877203527; nextExpiration=1714877203526; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:46:44.528 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877204528; nextExpiration=1714877204527; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:46:45.528 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877205528; nextExpiration=1714877205528; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:46:46.529 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877206529; nextExpiration=1714877206528; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:46:47.529 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877207529; nextExpiration=1714877207529; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:46:48.530 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877208530; nextExpiration=1714877208529; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:46:49.531 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877209531; nextExpiration=1714877209530; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:46:50.532 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877210532; nextExpiration=1714877210531; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:46:51.532 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877211532; nextExpiration=1714877211532; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:46:52.533 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877212533; nextExpiration=1714877212532; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:46:53.533 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877213533; nextExpiration=1714877213533; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:46:54.534 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877214534; nextExpiration=1714877214533; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:46:55.534 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877215534; nextExpiration=1714877215534; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:46:56.535 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877216535; nextExpiration=1714877216534; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:46:57.535 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877217535; nextExpiration=1714877217535; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:46:58.536 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877218536; nextExpiration=1714877218535; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:46:59.536 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877219536; nextExpiration=1714877219536; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:47:00.537 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877220537; nextExpiration=1714877220536; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:47:01.538 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877221538; nextExpiration=1714877221537; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:47:02.538 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877222538; nextExpiration=1714877222538; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:47:03.539 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877223539; nextExpiration=1714877223538; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:47:04.540 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877224540; nextExpiration=1714877224539; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:47:05.541 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877225541; nextExpiration=1714877225540; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:47:06.541 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877226541; nextExpiration=1714877226541; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:47:07.542 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877227542; nextExpiration=1714877227541; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:47:08.542 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877228542; nextExpiration=1714877228542; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:47:09.543 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877229543; nextExpiration=1714877229542; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:47:10.544 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877230544; nextExpiration=1714877230543; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:47:11.544 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877231544; nextExpiration=1714877231544; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:47:12.544 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877232544; nextExpiration=1714877232544; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:47:13.545 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877233545; nextExpiration=1714877233544; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:47:14.545 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877234545; nextExpiration=1714877234545; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:47:15.545 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877235545; nextExpiration=1714877235545; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:47:16.546 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877236546; nextExpiration=1714877236545; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:47:17.546 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877237546; nextExpiration=1714877237546; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:47:18.547 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877238547; nextExpiration=1714877238546; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:47:19.547 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877239547; nextExpiration=1714877239547; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:47:20.547 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877240547; nextExpiration=1714877240547; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:47:21.548 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877241548; nextExpiration=1714877241547; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:47:22.548 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877242548; nextExpiration=1714877242548; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:47:23.549 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877243549; nextExpiration=1714877243548; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:47:24.549 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877244549; nextExpiration=1714877244549; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:47:25.550 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877245549; nextExpiration=1714877245549; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:47:26.550 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877246550; nextExpiration=1714877246549; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:47:27.551 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877247551; nextExpiration=1714877247550; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:47:28.519 TRACE [Catalina-utility-1] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - Start expire sessions StandardManager at 1714877248519 sessioncount 0
2024-05-04 21:47:28.519 TRACE [Catalina-utility-1] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - End expire sessions StandardManager processingTime 0 expired sessions: 0
2024-05-04 21:47:28.552 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877248552; nextExpiration=1714877248551; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:47:29.552 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877249552; nextExpiration=1714877249552; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:47:30.553 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877250553; nextExpiration=1714877250552; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:47:31.553 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877251553; nextExpiration=1714877251553; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:47:32.554 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877252554; nextExpiration=1714877252553; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:47:33.554 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877253554; nextExpiration=1714877253554; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:47:34.554 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877254554; nextExpiration=1714877254554; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:47:35.555 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877255555; nextExpiration=1714877255554; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:47:36.555 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877256555; nextExpiration=1714877256555; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:47:37.556 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877257556; nextExpiration=1714877257555; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:47:38.557 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877258557; nextExpiration=1714877258556; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:47:39.558 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877259558; nextExpiration=1714877259557; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:47:40.558 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877260558; nextExpiration=1714877260558; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:47:41.558 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877261558; nextExpiration=1714877261558; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:47:42.559 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877262559; nextExpiration=1714877262558; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:47:43.560 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877263560; nextExpiration=1714877263559; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:47:44.561 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877264561; nextExpiration=1714877264560; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:47:45.561 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877265561; nextExpiration=1714877265561; keyCount=0; hasEvents=false; eval=false
2024-05-04 21:47:46.562 TRACE [http-nio-8080-Poller] [org.apache.juli.logging.DirectJDKLog.log(DirectJDKLog.java:173)] - timeout completed: keys processed=0; now=1714877266562; nextExpiration=1714877266561; keyCount=0; hasEvents=false; eval=false
